stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000269305	9606.ENSP00000298139	TP53	WRN	9606	0.963	0.0	0.0	0.0	0.0	0.62	0.4	0.851
9606.ENSP00000269305	9606.ENSP00000484824	TP53	MUC1	9606	0.966	0.0	0.0	0.0	0.0	0.294	0.0	0.954
9606.ENSP00000269305	9606.ENSP00000324856	TP53	STK11	9606	0.97	0.0	0.0	0.0	0.07	0.621	0.5	0.852
9606.ENSP00000269305	9606.ENSP00000355759	TP53	PARP1	9606	0.972	0.0	0.0	0.0	0.067	0.794	0.0	0.87
9606.ENSP00000269305	9606.ENSP00000354476	TP53	SREBF2	9606	0.978	0.0	0.0	0.0	0.108	0.363	0.0	0.965
9606.ENSP00000269305	9606.ENSP00000367545	TP53	TP73	9606	0.985	0.0	0.0	0.068	0.0	0.789	0.9	0.335
9606.ENSP00000269305	9606.ENSP00000351273	TP53	CASP8	9606	0.991	0.0	0.0	0.0	0.086	0.292	0.9	0.879
9606.ENSP00000269305	9606.ENSP00000405330	TP53	ESR1	9606	0.992	0.0	0.0	0.0	0.0	0.735	0.0	0.974
9606.ENSP00000269305	9606.ENSP00000343896	TP53	SMARCA4	9606	0.993	0.0	0.0	0.0	0.049	0.822	0.0	0.964
9606.ENSP00000269305	9606.ENSP00000451828	TP53	AKT1	9606	0.994	0.0	0.0	0.0	0.049	0.184	0.9	0.934
9606.ENSP00000269305	9606.ENSP00000369497	TP53	BRCA2	9606	0.995	0.0	0.0	0.0	0.066	0.828	0.0	0.974
9606.ENSP00000269305	9606.ENSP00000478887	TP53	MYC	9606	0.997	0.0	0.0	0.0	0.067	0.3	0.0	0.997
9606.ENSP00000269305	9606.ENSP00000278616	TP53	ATM	9606	0.999	0.0	0.0	0.0	0.103	0.928	0.9	0.975
9606.ENSP00000269305	9606.ENSP00000372023	TP53	CHEK2	9606	0.999	0.0	0.0	0.0	0.072	0.833	0.75	0.992
9606.ENSP00000269305	9606.ENSP00000365230	TP53	BCL2L1	9606	0.999	0.0	0.0	0.0	0.074	0.986	0.0	0.998
9606.ENSP00000269305	9606.ENSP00000418960	TP53	BRCA1	9606	0.999	0.0	0.0	0.0	0.067	0.895	0.5	0.999
9606.ENSP00000269305	9606.ENSP00000418915	TP53	CDKN2A	9606	0.999	0.0	0.0	0.0	0.0	0.874	0.9	0.97
9606.ENSP00000269305	9606.ENSP00000361021	TP53	PTEN	9606	0.999	0.0	0.0	0.0	0.067	0.748	0.9	0.968
9606.ENSP00000269305	9606.ENSP00000493712	TP53	RAD51	9606	0.999	0.0	0.0	0.0	0.135	0.884	0.0	0.995
9606.ENSP00000270349	9606.ENSP00000354511	SLC6A3	COMT	9606	0.917	0.0	0.0	0.0	0.0	0.0	0.0	0.917
9606.ENSP00000276414	9606.ENSP00000451828	GNRH1	AKT1	9606	0.942	0.0	0.0	0.0	0.0	0.0	0.9	0.445
9606.ENSP00000276925	9606.ENSP00000418915	CDKN2B	CDKN2A	9606	0.951	0.0	0.0	0.053	0.169	0.44	0.9	0.067
9606.ENSP00000276925	9606.ENSP00000478887	CDKN2B	MYC	9606	0.966	0.0	0.0	0.0	0.055	0.166	0.9	0.621
9606.ENSP00000278568	9606.ENSP00000420321	PAK1	ROBO1	9606	0.912	0.0	0.0	0.0	0.074	0.073	0.9	0.102
9606.ENSP00000278568	9606.ENSP00000344666	PAK1	NF2	9606	0.914	0.0	0.0	0.0	0.067	0.301	0.7	0.611
9606.ENSP00000278568	9606.ENSP00000420213	PAK1	FLNB	9606	0.921	0.0	0.0	0.0	0.054	0.067	0.9	0.22
9606.ENSP00000278568	9606.ENSP00000451828	PAK1	AKT1	9606	0.994	0.0	0.0	0.0	0.07	0.715	0.0	0.981
9606.ENSP00000278616	9606.ENSP00000375809	ATM	ERCC2	9606	0.914	0.0	0.0	0.0	0.049	0.0	0.5	0.834
9606.ENSP00000278616	9606.ENSP00000451974	ATM	XRCC3	9606	0.918	0.0	0.0	0.0	0.0	0.134	0.5	0.826
9606.ENSP00000278616	9606.ENSP00000336701	ATM	RAD51C	9606	0.921	0.0	0.0	0.0	0.0	0.134	0.5	0.832
9606.ENSP00000278616	9606.ENSP00000306682	ATM	PPM1D	9606	0.924	0.0	0.0	0.0	0.0	0.0	0.0	0.924
9606.ENSP00000278616	9606.ENSP00000466399	ATM	RAD51D	9606	0.93	0.0	0.0	0.0	0.092	0.199	0.5	0.83
9606.ENSP00000278616	9606.ENSP00000310842	ATM	FANCI	9606	0.946	0.0	0.0	0.0	0.042	0.3	0.54	0.847
9606.ENSP00000278616	9606.ENSP00000298139	ATM	WRN	9606	0.955	0.0	0.0	0.0	0.144	0.271	0.5	0.873
9606.ENSP00000278616	9606.ENSP00000472445	ATM	POLD1	9606	0.96	0.0	0.0	0.0	0.057	0.0	0.9	0.613
9606.ENSP00000278616	9606.ENSP00000351273	ATM	CASP8	9606	0.961	0.0	0.0	0.0	0.197	0.0	0.9	0.56
9606.ENSP00000278616	9606.ENSP00000287647	ATM	FANCD2	9606	0.989	0.0	0.0	0.0	0.044	0.321	0.54	0.967
9606.ENSP00000278616	9606.ENSP00000368100	ATM	RAD50	9606	0.99	0.0	0.0	0.0	0.105	0.73	0.9	0.635
9606.ENSP00000278616	9606.ENSP00000347232	ATM	BLM	9606	0.991	0.0	0.0	0.0	0.108	0.726	0.8	0.846
9606.ENSP00000278616	9606.ENSP00000369497	ATM	BRCA2	9606	0.995	0.0	0.0	0.0	0.048	0.313	0.8	0.971
9606.ENSP00000278616	9606.ENSP00000493712	ATM	RAD51	9606	0.995	0.0	0.0	0.0	0.0	0.485	0.8	0.958
9606.ENSP00000278616	9606.ENSP00000323099	ATM	ATRIP	9606	0.998	0.0	0.0	0.0	0.042	0.292	0.5	0.995
9606.ENSP00000278616	9606.ENSP00000418960	ATM	BRCA1	9606	0.999	0.0	0.0	0.0	0.042	0.847	0.9	0.999
9606.ENSP00000278616	9606.ENSP00000372023	ATM	CHEK2	9606	0.999	0.0	0.0	0.0	0.044	0.836	0.5	0.999
9606.ENSP00000278616	9606.ENSP00000325863	ATM	MRE11	9606	0.999	0.0	0.0	0.0	0.236	0.907	0.9	0.941
9606.ENSP00000279441	9606.ENSP00000299855	MMP10	MMP3	9606	0.973	0.0	0.0	0.05	0.393	0.818	0.5	0.572
9606.ENSP00000280154	9606.ENSP00000326381	PDCD4	EIF4A2	9606	0.999	0.0	0.0	0.0	0.164	0.684	0.0	0.997
9606.ENSP00000280357	9606.ENSP00000363089	IL18	TLR4	9606	0.908	0.0	0.0	0.0	0.068	0.0	0.0	0.905
9606.ENSP00000280357	9606.ENSP00000398698	IL18	TNF	9606	0.961	0.0	0.0	0.0	0.049	0.0	0.4	0.937
9606.ENSP00000280357	9606.ENSP00000385675	IL18	IL6	9606	0.97	0.0	0.0	0.0	0.0	0.0	0.4	0.953
9606.ENSP00000280701	9606.ENSP00000363794	OXSM	HSD17B8	9606	0.981	0.057	0.069	0.224	0.277	0.168	0.911	0.596
9606.ENSP00000282111	9606.ENSP00000302625	TCF7L1	AXIN2	9606	0.906	0.0	0.0	0.0	0.051	0.106	0.65	0.721
9606.ENSP00000282111	9606.ENSP00000486891	TCF7L1	TCF7L2	9606	0.962	0.0	0.0	0.0	0.068	0.0	0.9	0.628
9606.ENSP00000283351	9606.ENSP00000324318	TRAPPC8	TRAPPC12	9606	0.999	0.0	0.0	0.0	0.06	0.838	0.9	0.969
9606.ENSP00000285398	9606.ENSP00000478887	ERCC3	MYC	9606	0.942	0.0	0.0	0.0	0.083	0.402	0.0	0.903
9606.ENSP00000285398	9606.ENSP00000323720	ERCC3	MED14	9606	0.963	0.0	0.0	0.0	0.067	0.925	0.0	0.523
9606.ENSP00000285398	9606.ENSP00000348089	ERCC3	ERCC6	9606	0.976	0.057	0.0	0.0	0.049	0.166	0.5	0.945
9606.ENSP00000285398	9606.ENSP00000385725	ERCC3	POLR2F	9606	0.985	0.0	0.0	0.0	0.049	0.954	0.5	0.398
9606.ENSP00000285398	9606.ENSP00000452454	ERCC3	GTF2A1	9606	0.997	0.0	0.0	0.0	0.075	0.896	0.9	0.765
9606.ENSP00000285398	9606.ENSP00000375809	ERCC3	ERCC2	9606	0.999	0.0	0.0	0.0	0.094	0.999	0.9	0.999
9606.ENSP00000287437	9606.ENSP00000404092	NSMCE2	SMC6	9606	0.999	0.0	0.0	0.0	0.058	0.997	0.9	0.983
9606.ENSP00000287647	9606.ENSP00000451974	FANCD2	XRCC3	9606	0.926	0.0	0.0	0.0	0.075	0.096	0.0	0.919
9606.ENSP00000287647	9606.ENSP00000347232	FANCD2	BLM	9606	0.933	0.0	0.0	0.0	0.329	0.542	0.0	0.8
9606.ENSP00000287647	9606.ENSP00000336701	FANCD2	RAD51C	9606	0.934	0.0	0.0	0.0	0.118	0.096	0.0	0.923
9606.ENSP00000287647	9606.ENSP00000294008	FANCD2	SLX4	9606	0.992	0.0	0.0	0.0	0.098	0.51	0.5	0.971
9606.ENSP00000287647	9606.ENSP00000493712	FANCD2	RAD51	9606	0.998	0.0	0.0	0.0	0.305	0.647	0.0	0.992
9606.ENSP00000287647	9606.ENSP00000498215	FANCD2	FANCB	9606	0.999	0.0	0.0	0.0	0.269	0.8	0.9	0.945
9606.ENSP00000287647	9606.ENSP00000289081	FANCD2	FANCC	9606	0.999	0.0	0.0	0.0	0.101	0.911	0.9	0.98
9606.ENSP00000287647	9606.ENSP00000373952	FANCD2	FANCA	9606	0.999	0.0	0.0	0.0	0.218	0.912	0.9	0.987
9606.ENSP00000287647	9606.ENSP00000418960	FANCD2	BRCA1	9606	0.999	0.0	0.0	0.0	0.472	0.779	0.54	0.998
9606.ENSP00000287647	9606.ENSP00000369497	FANCD2	BRCA2	9606	0.999	0.0	0.0	0.0	0.217	0.842	0.9	0.999
9606.ENSP00000287647	9606.ENSP00000310842	FANCD2	FANCI	9606	0.999	0.0	0.0	0.0	0.561	0.996	0.9	0.999
9606.ENSP00000288266	9606.ENSP00000451828	APPL1	AKT1	9606	0.993	0.0	0.0	0.0	0.049	0.733	0.0	0.977
9606.ENSP00000288266	9606.ENSP00000341785	APPL1	ADIPOR1	9606	0.999	0.0	0.0	0.0	0.0	0.477	0.9	0.996
9606.ENSP00000289081	9606.ENSP00000369497	FANCC	BRCA2	9606	0.919	0.0	0.0	0.0	0.063	0.0	0.0	0.917
9606.ENSP00000289081	9606.ENSP00000418960	FANCC	BRCA1	9606	0.926	0.0	0.0	0.0	0.152	0.439	0.0	0.858
9606.ENSP00000289081	9606.ENSP00000310842	FANCC	FANCI	9606	0.999	0.0	0.0	0.0	0.127	0.8	0.9	0.955
9606.ENSP00000289081	9606.ENSP00000373952	FANCC	FANCA	9606	0.999	0.0	0.0	0.0	0.148	0.998	0.9	0.999
9606.ENSP00000289081	9606.ENSP00000498215	FANCC	FANCB	9606	0.999	0.0	0.0	0.0	0.058	0.998	0.9	0.998
9606.ENSP00000290866	9606.ENSP00000398832	ACE	AGTR1	9606	0.974	0.0	0.0	0.0	0.042	0.0	0.0	0.974
9606.ENSP00000290866	9606.ENSP00000355627	ACE	AGT	9606	0.999	0.0	0.0	0.0	0.0	0.733	0.75	0.989
9606.ENSP00000294008	9606.ENSP00000498215	SLX4	FANCB	9606	0.901	0.0	0.0	0.0	0.049	0.0	0.5	0.809
9606.ENSP00000294008	9606.ENSP00000418960	SLX4	BRCA1	9606	0.905	0.0	0.0	0.0	0.067	0.439	0.5	0.681
9606.ENSP00000294008	9606.ENSP00000370653	SLX4	GEN1	9606	0.908	0.045	0.0	0.0	0.092	0.098	0.4	0.834
9606.ENSP00000294008	9606.ENSP00000373952	SLX4	FANCA	9606	0.935	0.0	0.0	0.0	0.079	0.0	0.5	0.87
9606.ENSP00000294008	9606.ENSP00000310842	SLX4	FANCI	9606	0.967	0.0	0.0	0.0	0.072	0.0	0.5	0.935
9606.ENSP00000294179	9606.ENSP00000363054	STX5	STX12	9606	0.918	0.0	0.0	0.0	0.067	0.565	0.54	0.614
9606.ENSP00000294179	9606.ENSP00000377275	STX5	GOLGB1	9606	0.988	0.0	0.0	0.0	0.054	0.954	0.5	0.542
9606.ENSP00000295225	9606.ENSP00000355747	KCNIP3	PSEN2	9606	0.975	0.0	0.0	0.0	0.0	0.51	0.0	0.952
9606.ENSP00000296161	9606.ENSP00000354394	DTX3L	STAT1	9606	0.926	0.0	0.0	0.0	0.353	0.51	0.0	0.786
9606.ENSP00000297494	9606.ENSP00000327251	NOS3	NOS2	9606	0.912	0.0	0.0	0.069	0.0	0.087	0.9	0.09
9606.ENSP00000297494	9606.ENSP00000307188	NOS3	ASL	9606	0.969	0.0	0.0	0.0	0.074	0.0	0.922	0.616
9606.ENSP00000297494	9606.ENSP00000451828	NOS3	AKT1	9606	0.997	0.0	0.0	0.0	0.0	0.786	0.9	0.909
9606.ENSP00000297494	9606.ENSP00000339191	NOS3	CAV1	9606	0.999	0.0	0.0	0.0	0.044	0.736	0.8	0.995
9606.ENSP00000298139	9606.ENSP00000472445	WRN	POLD1	9606	0.901	0.0	0.0	0.0	0.206	0.114	0.4	0.793
9606.ENSP00000298139	9606.ENSP00000355759	WRN	PARP1	9606	0.915	0.0	0.0	0.0	0.049	0.521	0.0	0.828
9606.ENSP00000298139	9606.ENSP00000325863	WRN	MRE11	9606	0.945	0.054	0.0	0.0	0.168	0.508	0.5	0.763
9606.ENSP00000298139	9606.ENSP00000451974	WRN	XRCC3	9606	0.964	0.042	0.0	0.0	0.064	0.605	0.5	0.829
9606.ENSP00000298139	9606.ENSP00000418960	WRN	BRCA1	9606	0.983	0.0	0.0	0.0	0.079	0.702	0.5	0.891
9606.ENSP00000298139	9606.ENSP00000493712	WRN	RAD51	9606	0.993	0.042	0.0	0.0	0.09	0.657	0.5	0.965
9606.ENSP00000299855	9606.ENSP00000346839	MMP3	FN1	9606	0.936	0.0	0.0	0.0	0.098	0.0	0.0	0.932
9606.ENSP00000299855	9606.ENSP00000322788	MMP3	MMP1	9606	0.985	0.0	0.0	0.064	0.657	0.0	0.9	0.597
9606.ENSP00000302625	9606.ENSP00000486891	AXIN2	TCF7L2	9606	0.912	0.0	0.0	0.0	0.051	0.339	0.65	0.648
9606.ENSP00000302625	9606.ENSP00000316054	AXIN2	DVL3	9606	0.967	0.0	0.0	0.0	0.06	0.232	0.9	0.607
9606.ENSP00000302625	9606.ENSP00000442954	AXIN2	APC2	9606	0.977	0.0	0.0	0.0	0.054	0.529	0.9	0.559
9606.ENSP00000304845	9606.ENSP00000379683	UGT1A1	CYP19A1	9606	0.94	0.0	0.0	0.0	0.067	0.0	0.909	0.353
9606.ENSP00000304845	9606.ENSP00000342007	UGT1A1	CYP1A2	9606	0.957	0.0	0.0	0.0	0.082	0.0	0.681	0.865
9606.ENSP00000304845	9606.ENSP00000478561	UGT1A1	CYP1B1	9606	0.963	0.0	0.0	0.0	0.067	0.0	0.909	0.598
9606.ENSP00000304845	9606.ENSP00000416002	UGT1A1	SLC35A2	9606	0.984	0.0	0.0	0.0	0.0	0.0	0.0	0.984
9606.ENSP00000304845	9606.ENSP00000378488	UGT1A1	CYP1A1	9606	0.985	0.0	0.0	0.0	0.075	0.0	0.909	0.839
9606.ENSP00000304845	9606.ENSP00000346768	UGT1A1	UGT1A9	9606	0.998	0.0	0.0	0.056	0.782	0.994	0.0	0.067
9606.ENSP00000305699	9606.ENSP00000360252	HOOK3	HOOK1	9606	0.987	0.0	0.0	0.059	0.042	0.831	0.9	0.289
9606.ENSP00000306561	9606.ENSP00000500891	OGG1	MUTYH	9606	0.974	0.049	0.0	0.0	0.147	0.0	0.0	0.97
9606.ENSP00000306682	9606.ENSP00000372023	PPM1D	CHEK2	9606	0.918	0.0	0.0	0.0	0.049	0.555	0.0	0.822
9606.ENSP00000307188	9606.ENSP00000355518	ASL	FH	9606	0.902	0.0	0.0	0.0	0.116	0.0	0.8	0.494
9606.ENSP00000307188	9606.ENSP00000327251	ASL	NOS2	9606	0.954	0.0	0.0	0.0	0.074	0.0	0.922	0.416
9606.ENSP00000310842	9606.ENSP00000336701	FANCI	RAD51C	9606	0.944	0.0	0.0	0.0	0.193	0.071	0.0	0.931
9606.ENSP00000310842	9606.ENSP00000493712	FANCI	RAD51	9606	0.949	0.0	0.0	0.0	0.491	0.324	0.0	0.864
9606.ENSP00000310842	9606.ENSP00000323099	FANCI	ATRIP	9606	0.956	0.0	0.0	0.0	0.081	0.0	0.9	0.567
9606.ENSP00000310842	9606.ENSP00000418960	FANCI	BRCA1	9606	0.993	0.0	0.0	0.0	0.51	0.439	0.54	0.952
9606.ENSP00000310842	9606.ENSP00000369497	FANCI	BRCA2	9606	0.996	0.0	0.0	0.0	0.295	0.23	0.54	0.987
9606.ENSP00000310842	9606.ENSP00000373952	FANCI	FANCA	9606	0.999	0.0	0.0	0.0	0.295	0.8	0.9	0.974
9606.ENSP00000310842	9606.ENSP00000498215	FANCI	FANCB	9606	0.999	0.0	0.0	0.0	0.167	0.8	0.9	0.947
9606.ENSP00000311469	9606.ENSP00000342007	GSTM1	CYP1A2	9606	0.96	0.0	0.0	0.0	0.067	0.045	0.9	0.608
9606.ENSP00000311469	9606.ENSP00000478561	GSTM1	CYP1B1	9606	0.962	0.0	0.0	0.0	0.067	0.045	0.9	0.625
9606.ENSP00000311469	9606.ENSP00000378488	GSTM1	CYP1A1	9606	0.991	0.0	0.0	0.0	0.067	0.045	0.9	0.918
9606.ENSP00000312995	9606.ENSP00000322570	CLSPN	POLE	9606	0.922	0.0	0.0	0.0	0.42	0.8	0.0	0.387
9606.ENSP00000312995	9606.ENSP00000323099	CLSPN	ATRIP	9606	0.974	0.0	0.0	0.0	0.042	0.0	0.5	0.95
9606.ENSP00000312995	9606.ENSP00000450607	CLSPN	TIMELESS	9606	0.999	0.0	0.0	0.0	0.371	0.898	0.0	0.997
9606.ENSP00000314420	9606.ENSP00000381531	PER1	CSNK1D	9606	0.984	0.0	0.0	0.0	0.059	0.758	0.9	0.38
9606.ENSP00000315011	9606.ENSP00000355627	EDNRA	AGT	9606	0.988	0.0	0.0	0.0	0.059	0.0	0.9	0.892
9606.ENSP00000315130	9606.ENSP00000317674	CLU	APOL1	9606	0.923	0.0	0.0	0.0	0.064	0.0	0.72	0.73
9606.ENSP00000316032	9606.ENSP00000352400	NUP98	NUP214	9606	0.999	0.0	0.0	0.0	0.117	0.993	0.5	0.82
9606.ENSP00000316054	9606.ENSP00000442954	DVL3	APC2	9606	0.912	0.0	0.0	0.0	0.0	0.045	0.9	0.157
9606.ENSP00000316054	9606.ENSP00000470248	DVL3	PRICKLE3	9606	0.959	0.0	0.0	0.0	0.045	0.238	0.9	0.505
9606.ENSP00000316845	9606.ENSP00000442954	ARHGEF4	APC2	9606	0.929	0.0	0.0	0.0	0.127	0.051	0.9	0.249
9606.ENSP00000317636	9606.ENSP00000493712	RECQL5	RAD51	9606	0.947	0.042	0.0	0.0	0.071	0.711	0.0	0.819
9606.ENSP00000319240	9606.ENSP00000368801	MAGOHB	WBP4	9606	0.906	0.0	0.0	0.0	0.06	0.0	0.9	0.081
9606.ENSP00000320485	9606.ENSP00000496168	ARID1A	BCL11A	9606	0.975	0.0	0.0	0.0	0.043	0.053	0.9	0.757
9606.ENSP00000320485	9606.ENSP00000490491	ARID1A	ARID1B	9606	0.999	0.0	0.0	0.0	0.437	0.846	0.9	0.983
9606.ENSP00000320485	9606.ENSP00000343896	ARID1A	SMARCA4	9606	0.999	0.0	0.0	0.0	0.25	0.998	0.9	0.996
9606.ENSP00000322570	9606.ENSP00000418960	POLE	BRCA1	9606	0.919	0.0	0.0	0.0	0.37	0.439	0.4	0.662
9606.ENSP00000322570	9606.ENSP00000450607	POLE	TIMELESS	9606	0.98	0.0	0.0	0.0	0.565	0.926	0.0	0.442
9606.ENSP00000322570	9606.ENSP00000472445	POLE	POLD1	9606	0.999	0.0	0.0	0.0	0.495	0.705	0.9	0.987
9606.ENSP00000323099	9606.ENSP00000373952	ATRIP	FANCA	9606	0.955	0.0	0.0	0.204	0.166	0.0	0.9	0.402
9606.ENSP00000323099	9606.ENSP00000418960	ATRIP	BRCA1	9606	0.972	0.0	0.0	0.0	0.074	0.777	0.5	0.761
9606.ENSP00000323588	9606.ENSP00000478887	SOX2	MYC	9606	0.958	0.0	0.0	0.0	0.045	0.0	0.4	0.932
9606.ENSP00000323588	9606.ENSP00000378699	SOX2	CDK1	9606	0.961	0.0	0.0	0.0	0.084	0.51	0.0	0.921
9606.ENSP00000323588	9606.ENSP00000356840	SOX2	POU2F1	9606	0.973	0.0	0.0	0.0	0.057	0.921	0.4	0.471
9606.ENSP00000323720	9606.ENSP00000375809	MED14	ERCC2	9606	0.943	0.0	0.0	0.0	0.073	0.925	0.0	0.25
9606.ENSP00000323720	9606.ENSP00000452454	MED14	GTF2A1	9606	0.964	0.0	0.0	0.0	0.214	0.897	0.0	0.597
9606.ENSP00000323720	9606.ENSP00000385725	MED14	POLR2F	9606	0.989	0.0	0.0	0.0	0.0	0.988	0.0	0.106
9606.ENSP00000324856	9606.ENSP00000343896	STK11	SMARCA4	9606	0.92	0.0	0.0	0.0	0.14	0.601	0.0	0.786
9606.ENSP00000324856	9606.ENSP00000360290	STK11	PRKAA2	9606	0.978	0.0	0.0	0.0	0.0	0.636	0.9	0.468
9606.ENSP00000324856	9606.ENSP00000361021	STK11	PTEN	9606	0.979	0.0	0.0	0.0	0.0	0.331	0.0	0.971
9606.ENSP00000324856	9606.ENSP00000346148	STK11	PRKAA1	9606	0.986	0.0	0.0	0.0	0.049	0.759	0.9	0.474
9606.ENSP00000325863	9606.ENSP00000372023	MRE11	CHEK2	9606	0.9	0.0	0.0	0.0	0.085	0.088	0.5	0.789
9606.ENSP00000325863	9606.ENSP00000352271	MRE11	XRCC2	9606	0.912	0.0	0.0	0.0	0.146	0.0	0.5	0.811
9606.ENSP00000325863	9606.ENSP00000336701	MRE11	RAD51C	9606	0.933	0.095	0.0	0.0	0.111	0.273	0.5	0.806
9606.ENSP00000325863	9606.ENSP00000466399	MRE11	RAD51D	9606	0.946	0.095	0.0	0.0	0.108	0.414	0.5	0.808
9606.ENSP00000325863	9606.ENSP00000369497	MRE11	BRCA2	9606	0.967	0.0	0.0	0.0	0.126	0.0	0.5	0.932
9606.ENSP00000325863	9606.ENSP00000347232	MRE11	BLM	9606	0.969	0.054	0.0	0.0	0.227	0.853	0.5	0.517
9606.ENSP00000325863	9606.ENSP00000493712	MRE11	RAD51	9606	0.984	0.095	0.0	0.0	0.127	0.622	0.5	0.914
9606.ENSP00000325863	9606.ENSP00000418960	MRE11	BRCA1	9606	0.999	0.0	0.0	0.0	0.174	0.994	0.54	0.973
9606.ENSP00000325863	9606.ENSP00000368100	MRE11	RAD50	9606	0.999	0.12	0.0	0.0	0.861	0.998	0.9	0.996
9606.ENSP00000327251	9606.ENSP00000451828	NOS2	AKT1	9606	0.976	0.0	0.0	0.0	0.0	0.045	0.9	0.775
9606.ENSP00000327336	9606.ENSP00000398698	BGN	TNF	9606	0.94	0.0	0.0	0.0	0.0	0.292	0.0	0.919
9606.ENSP00000327336	9606.ENSP00000363089	BGN	TLR4	9606	0.994	0.0	0.0	0.0	0.042	0.287	0.0	0.992
9606.ENSP00000327336	9606.ENSP00000346839	BGN	FN1	9606	0.995	0.0	0.0	0.0	0.23	0.0	0.0	0.994
9606.ENSP00000332790	9606.ENSP00000479106	H2AC21	H4C1	9606	0.961	0.0	0.028	0.0	0.371	0.915	0.0	0.333
9606.ENSP00000336701	9606.ENSP00000418960	RAD51C	BRCA1	9606	0.98	0.0	0.0	0.0	0.211	0.045	0.5	0.953
9606.ENSP00000336701	9606.ENSP00000493712	RAD51C	RAD51	9606	0.996	0.0	0.0	0.141	0.138	0.938	0.5	0.863
9606.ENSP00000336701	9606.ENSP00000352271	RAD51C	XRCC2	9606	0.999	0.0	0.0	0.0	0.158	0.855	0.9	0.989
9606.ENSP00000336701	9606.ENSP00000369497	RAD51C	BRCA2	9606	0.999	0.0	0.0	0.0	0.067	0.635	0.9	0.976
9606.ENSP00000336701	9606.ENSP00000466399	RAD51C	RAD51D	9606	0.999	0.0	0.0	0.0	0.095	0.882	0.9	0.991
9606.ENSP00000336701	9606.ENSP00000451974	RAD51C	XRCC3	9606	0.999	0.0	0.0	0.124	0.093	0.988	0.9	0.99
9606.ENSP00000337675	9606.ENSP00000405330	EBAG9	ESR1	9606	0.969	0.0	0.0	0.0	0.0	0.0	0.75	0.884
9606.ENSP00000338185	9606.ENSP00000361021	PLCB1	PTEN	9606	0.916	0.0	0.0	0.0	0.067	0.0	0.9	0.176
9606.ENSP00000339191	9606.ENSP00000361021	CAV1	PTEN	9606	0.912	0.0	0.0	0.0	0.0	0.345	0.0	0.872
9606.ENSP00000339191	9606.ENSP00000451828	CAV1	AKT1	9606	0.937	0.0	0.0	0.0	0.074	0.046	0.5	0.875
9606.ENSP00000339191	9606.ENSP00000363089	CAV1	TLR4	9606	0.962	0.0	0.0	0.0	0.051	0.292	0.0	0.949
9606.ENSP00000339191	9606.ENSP00000343925	CAV1	ESR2	9606	0.971	0.0	0.0	0.0	0.053	0.049	0.5	0.945
9606.ENSP00000339191	9606.ENSP00000405330	CAV1	ESR1	9606	0.998	0.0	0.0	0.0	0.053	0.624	0.5	0.992
9606.ENSP00000339191	9606.ENSP00000349541	CAV1	CAVIN1	9606	0.999	0.0	0.0	0.0	0.391	0.642	0.4	0.997
9606.ENSP00000339398	9606.ENSP00000353099	HLA-DQA1	HLA-DRB1	9606	0.991	0.0	0.0	0.0	0.378	0.362	0.54	0.959
9606.ENSP00000340684	9606.ENSP00000360372	MAOA	CYP2C19	9606	0.948	0.0	0.0	0.0	0.062	0.0	0.9	0.496
9606.ENSP00000340684	9606.ENSP00000354511	MAOA	COMT	9606	0.996	0.0	0.0	0.0	0.0	0.0	0.91	0.963
9606.ENSP00000341292	9606.ENSP00000376432	WNK1	KCNJ1	9606	0.936	0.0	0.0	0.0	0.0	0.11	0.0	0.931
9606.ENSP00000341785	9606.ENSP00000389814	ADIPOR1	ADIPOQ	9606	0.999	0.0	0.0	0.0	0.0	0.0	0.9	0.999
9606.ENSP00000342007	9606.ENSP00000346768	CYP1A2	UGT1A9	9606	0.915	0.0	0.0	0.0	0.068	0.0	0.681	0.738
9606.ENSP00000342007	9606.ENSP00000358903	CYP1A2	CYP17A1	9606	0.929	0.0	0.0	0.15	0.101	0.0	0.9	0.183
9606.ENSP00000342007	9606.ENSP00000478561	CYP1A2	CYP1B1	9606	0.936	0.0	0.0	0.101	0.095	0.0	0.913	0.205
9606.ENSP00000342007	9606.ENSP00000368727	CYP1A2	XDH	9606	0.948	0.0	0.0	0.0	0.077	0.0	0.91	0.432
9606.ENSP00000342007	9606.ENSP00000378488	CYP1A2	CYP1A1	9606	0.95	0.0	0.0	0.053	0.081	0.0	0.913	0.419
9606.ENSP00000342007	9606.ENSP00000360372	CYP1A2	CYP2C19	9606	0.951	0.0	0.0	0.167	0.172	0.0	0.908	0.32
9606.ENSP00000342007	9606.ENSP00000381607	CYP1A2	GSTP1	9606	0.96	0.0	0.0	0.0	0.109	0.045	0.9	0.585
9606.ENSP00000343636	9606.ENSP00000347942	GFRAL	RET	9606	0.998	0.0	0.0	0.0	0.0	0.909	0.0	0.988
9606.ENSP00000343896	9606.ENSP00000373952	SMARCA4	FANCA	9606	0.925	0.0	0.0	0.0	0.067	0.303	0.0	0.894
9606.ENSP00000343896	9606.ENSP00000479106	SMARCA4	H4C1	9606	0.929	0.0	0.0	0.0	0.049	0.927	0.0	0.072
